text,label
"As a research facility manager, I want to Deposit data from my facility directly into the archive on behalf of researchers so that I am no longer required to maintain my own archive of facility data and Researchers can access their own data as needed.",0
"As a research information manager, I want to Have datasets linked to metadata about projects so that I can report on projects depositing datasets in relation to funder requirements.",0
"As a research information manager, I want to Include records for externally-held data so that the university’s record of data holdings is complete.",0
"As a research information manager, I want to Track citation counts for published datasets so that Impact of datasets within academia can be demonstrated.",0
"As a researcher, I want to be able to attach standard meta data for drug responses, so that my data can later be searched for and understood.",0
"As a researcher, I want to be able to bulk upload directories and files with minimal effort.",0
"As a researcher, I want to be able to form links between objects, for example File A is an analysis of File B, so that data can be searched by type and by association.",0
"As a researcher, I want to be able to view a finding aid for a particular collection/Resource.",0
"As a researcher, I want to tag data with keywords, as well as assign formal meta data, so that I or other researchers can successfully search for data using keywords.",0
"As a site editor, I want to be able to indicate whether an article is publicly available or for members only.",0
"As a site member, I want to have full access to all articles.",0
"As a site visitor, I want to be able to get back to the home page quickly and easily.",0
"As a site visitor, I want to be able to read some of your articles.",0
"As a site visitor, I want to read a new article on the front page about once a week.",0
"As a site visitor, I want to see new content when I come to the site.",0
As a student I want to be able to filter my email so that I can manage it more easily.,0
As a student I want to be able to find important emails even when I'm offline.,0
As a student I want to be able to keep track of which emails are important to come back to.,0
"As a student I want to be able to share information about important dates, deadlines & events with my friends.",0
"As a student I want to be informed about campus events that are of interest to me, so that I don't miss important ones.",0
As a student I want to be informed of academic calendar deadlines.,0
"As a student I want to connect with people who have similar interests, possibly by sharing my interests.",0
As a student I want to connect with students who have the same major or same interests as me.,0
As a student I want to ensure I don't overlook important emails.,0
As a student I want to feel connected to the campus.,0
As a student I want to find volunteer opportunities so that I can create community & connection.,0
"As a student I want to have accurate, clear presentation of waitlist and enrollment data.",0
As a student I want to make sure I don't miss any deadlines.,0
"As a student I want to one place to easily find clubs that are relevant to my interests, academic pursuits and career goals.",0
As a student I want to pay my bills with a credit card.,0
As a student I want to receive notification of grades when they are posted so that I can be totally on top of my progress.,0
As a student I want to share my interests so that student organizations can find me based on my interests.,0
As a student I want to synch my iCal with the Google calendar on my phone so that my calendar is always with me.,0
"As a student, I want to be able to add a tasks on the dashboard so that I can be as efficient as possible both in task-entering and managing my time.",0
"As a student, I want to be able to customize features and content, so that I can see only what is relevant or meaningful to me.",0
"As a student, I want to be able to easily find my class locations, and my way around campus so that I can get where I need to be on time.",0
"As a student, I want to be able to see photos of my current GSIs and instructors.",0
"As a student, I want to be planning my schedule all semester.",0
"As a student, I want to have accurate information about required, breadth & major requirements, so that I can effectively planning my academic career.",0
"As a student, I want to manage my mealpoints on so that I know I have enough available.",0
"As a student, I want to see scholarship information that is relevant to my status, so that I can maximize those opportunities.",0
As a system administrator I want to deploy filters run-time so that I can roll-out filter dependent functionality efficiently througout DTAP.,0
As a User I want to authenticate using LDAP.,0
As a user I want to be able to associate together files involved in a experiment.,0
As a user I want to be able to download multiple files from the search results in one go.,0
As a user I want to be able to draw tables using HTML tags as part of the content of a log book page.,0
As a user I want to be able to link together experimental runs to build an experiment.,0
As a user I want to be able to make predicated links between files.,0
As a user I want to be able to prove definitively that I created a page on a certain date.,0
"As a user I want to be able to publish records only when the record has a Title, Identifier, Type, and source.",0
As a user I want to be able to revert to an older version of an uploaded file.,0
As a user I want to be able to save a record only when the record has an identifier so that we don't end up with a bunch of empty records in the collection.,0
As a user I want to be able to view how an experimental protocol has evolved over time.,0
As a user I want to capture the same metadata for each file created in an experimental run.,0
As a user I want to either keep a log book entry private or share it with individuals rather than groups.,0
As a user I want to make uploaded data files to be non-modifiable.,0
As a user I want to measure the current amount of turbulence.,0
As a User I want to monitor the progress of a digital collection project.,0
As a user I want to restrict what can be entered to a metadata field.,0
As a user I want to search specifically for files rather than log book pages.,0
As a user I want to see a graph of the last 2 hours of turbulence.,0
As a user I want to see how many digitized Items have been described.,0
As a user I want to see how many Items have been digitized.,0
As a user I want to see how many Items have been published.,0
"As a user working on proposals, I want to have a spreadsheet hosted within the Neurohub Web page so that I can edit and calculate costs collaboratively with others working on the proposal.",0
"As a User, I want to authenticate locally.",0
"As a user, I want to be able to change the sharing and ownership of multiple files.",0
"As a user, I want to be able to know for sure when the plane is turning and why.",0
"As a User, I want to download all data as pre-packaged files via FTP.",0
"As a User, I want to download VT GIS data layers in ESRI file geodatabase format.",0
"As a User, I want to download VT GIS data layers in ESRI shapefile format.",0
"As a User, I want to download VT GIS data layers in GML format.",0
"As a User, I want to download VT GIS data layers in KML format.",0
"As a User, I want to explore Warehouse entries by the 'custom data groupings' created by the Publisher.",0
"As a User, I want to integrate VT GIS data layers into my own web mashups.",0
"As a user, I want to know flight weather conditions for my journey.",0
"As a user, I want to know how long I have been in the air.",0
"As a user, I want to know how much longer I will be in the air.",0
"As a user, I want to know how to fix pressure in my ears when I'm flying.",0
"As a user, I want to know my ETA.",0
"As a user, I want to know potential causes of turbulence, and likely ones.",0
"As a user, I want to know the plane of both locations.",0
"As a user, I want to know the terminal / gate.",0
"As a user, I want to know the weather at any given airport.",0
"As a user, I want to know the weather of both locations.",0
"As a user, I want to know when we are about to land.",0
"As a user, I want to know where in the world I am at the moment.",0
"As a user, I want to look at my flight's turbulence record prior to and during a flight.",0
"As a user, I want to look at my pilot's turbulence record prior to and during a flight.",0
"As a user, I want to look through a library of sounds.",0
"As a user, I want to look up flight names.",0
"As a User, I want to post my 'data wish list' to a website for others to see, rank, and comment on.",0
"As a user, I want to preview sounds.",0
"As a user, I want to read about what the sound could be caused by.",0
"As a user, I want to search by airline/flight number.",0
"As a user, I want to search by route.",0
"As a user, I want to see an explanation of why the plane is in the direction it's going in.",0
"As a user, I want to see elapsed time.",0
"As a user, I want to see my departure location and my arrival location.",0
"As a user, I want to see the current amount of turbulence.",0
"As a user, I want to see the direction of the plane's journey.",0
"As a user, I want to see the flight number.",0
"As a user, I want to see the temperatures of both locations.",0
As admin I want to control access to the tags so that limiting access to a group of tags.,0
As admin I want to organize area hierarchy so that it is easy to create process area architecture.,0
"As an Administrator, I want to create a new User account for someone else.",0
"As an airline, I want to compare my flight record with other airlines' on the same  route.",0
"As an airline, I want to gather turbulence data from actual customers/passengers.",0
As an Application Administrator I want to be able to configure the help center URL and topic mappings.,0
"As an Application Administrator, I want to be able to reset a User's password for them.",0
As an Archivist I want to import EAD data.,0
"As an Archivist, I want to assign Location information to a Container.",0
"As an Archivist, I want to associate a standard identifier string with a Subject heading.",0
"As an Archivist, I want to associate a Subject record with a Resource description.",0
"As an Archivist, I want to associate an Instance with a Container.",0
"As an Archivist, I want to export a description as EAD.",0
"As an Archivist, I want to export agent records as EAC-CPF.",0
"As an Archivist, I want to import Accessions data in CSV.",0
"As an Archivist, I want to import Agent information from EAC-CPF records.",0
"As an Archivist, I want to import EAD files that were exported by Archon.",0
"As an Archivist, I want to import EAD files that were exported by the Archivists' Toolkit.",0
"As an Archivist, I want to import only Agent and Subject information from MARCXML records.",0
"As an Archivist, I want to import Resources from MARCXML records.",0
"As an archivist, I want to rearrange the resource description hierarchy by dragging an archival object to a different position in the hierarchy.",0
"As an archivist, I want to search within a repository for resource, accession, and digital object records.",0
"As an archivist, I want to upload an EAD for import from within the frontend application.",0
"As an Authenticated User of the application, I want to get access to links to contextual help.",0
As an editor I want to maintain FAQs in multiple languages easily and in an intuitive way so that I can work productively.,0
As an editor I want to maintain language labels for different site parts by categories so that I can search and maintain language labels easily.,0
As an editor I want to maintain media items in multiple languages easily and in an intuitive way so that I can work productively.,0
As an editor I want to search full-text on content in the editor environment so that I can find relevant content faster and therefore work more productive.,0
As an end user I want to be able to search across all collections at once.,0
As an engineer I want to create tag in BR-PlantHistorian so that more integration with other apps.,0
As an engineer I want to store array type variables so that it's easy to store information that needs multiple points related to the same timestamp.,0
"As an external collaborator, I want to Access data from Bath collaborators off campus so that I can collaborate effectively.",0
"As an external collaborator, I want to Gain privileged access to data for projects in which I am involved so that I can collaborate effectively.",0
"As an external collaborator, I want to Have guarantees that my IP rights will not be breached so that The risk of collaborating with Bath is acceptable to me.",0
"As an System Administrator, I want to declare that a user is has the Repository Manager role for a given Repository.",0
"As as a CQWL, user I need configurable postage rates so that each white label can have accurate piece pricing.",0
As BR-Historian manager I want to change sist parameter in a simple way To facilitate change management.,0
As complaint clerk I want to be able to contact the licensure to tell him he has a violation submitted against him.,0
As complaint clerk I want to be able to review the complaint so that I can accept it or reject it.,0
"As the university IT service, I want to Be able to export all data to a different system so that I am not tied into one system which may not be the most appropriate at some point in the future.",0
"As the university IT service, I want to Integrate the archive with existing university systems such as LDAP so that the cost of administering the system can be kept low.",0
"As the university IT service, I want to Store archived data directly on the HCP object store so that the Best use of the HCP’s features can be made.",0
"As the university IT service, I want to Store archived data on existing storage systems so that University data storage is consistent and maintainable and the Future availability of data can be guaranteed.",0
As user BR-PlantHistorian I want to change color login screen To make it different from BR-PlantViewer.,0
As user BR-PlantViewer I want to create my own component so that re-use of visual representation.,0
As user BR-PlantViewer I want to have graphic component so that it facilitates visualization of data.,0
As user BR-PlantViewer I want to name tag visualization so that adjusting graph presentation.,0
As user BR-PlantViewer I want to name Y-axis so that explicit variable counted.,0
As user BR-PlantViewer I want to reformulate vector component so that I choose data in X and Y in the creation of graph.,0
As user BR-PlantViewer I want to rename category and legend so that easy maintenance of the graphics bar.,0
As user BR-PlantViewer I want to rename predictive control chart to vector chart so that nomenclature is more comprehensive.,0
"As User, I want to be able to log in.",0
